Gene	Name	Type	Chr	Start	End
gene:Solyc07g066320.3	gene:Solyc07g066320.3	protein_coding	7	67918209	67923014
gene:Solyc07g066330.3	gene:Solyc07g066330.3	protein_coding	7	67926553	67931631
gene:Solyc07g066340.3	gene:Solyc07g066340.3	protein_coding	7	67937853	67946604
gene:Solyc07g066350.1	gene:Solyc07g066350.1	protein_coding	7	67952986	67954188
gene:Solyc07g066360.1	gene:Solyc07g066360.1	protein_coding	7	67957610	67957855
gene:Solyc07g066370.3	gene:Solyc07g066370.3	protein_coding	7	67958340	67961864
gene:Solyc07g066380.3	gene:Solyc07g066380.3	protein_coding	7	67963535	67964953
gene:Solyc07g066385.1	gene:Solyc07g066385.1	protein_coding	7	67963535	67965380
gene:Solyc07g066390.1	gene:Solyc07g066390.1	protein_coding	7	67966397	67968130
gene:Solyc07g066410.3	gene:Solyc07g066410.3	protein_coding	7	67968924	67981227
gene:Solyc07g066400.1	gene:Solyc07g066400.1	protein_coding	7	67969366	67969770
gene:Solyc07g066420.3	gene:Solyc07g066420.3	protein_coding	7	67983183	67993167
gene:Solyc07g066430.3	gene:Solyc07g066430.3	protein_coding	7	67993680	68001475
gene:Solyc07g066440.3	gene:Solyc07g066440.3	protein_coding	7	68005892	68011113
gene:Solyc07g066450.3	gene:Solyc07g066450.3	protein_coding	7	68011436	68014728
gene:Solyc07g066460.3	gene:Solyc07g066460.3	protein_coding	7	68015474	68019243
gene:Solyc07g066470.3	gene:Solyc07g066470.3	protein_coding	7	68019734	68023064
gene:Solyc07g066480.3	gene:Solyc07g066480.3	protein_coding	7	68024899	68037948
gene:Solyc07g066485.1	gene:Solyc07g066485.1	protein_coding	7	68045020	68046204
gene:Solyc07g066510.3	gene:Solyc07g066510.3	protein_coding	7	68050234	68053726
gene:Solyc07g066520.3	gene:Solyc07g066520.3	protein_coding	7	68056096	68060032
gene:Solyc07g066530.3	gene:Solyc07g066530.3	protein_coding	7	68060552	68065504
gene:Solyc07g066540.1	gene:Solyc07g066540.1	protein_coding	7	68065722	68066324
gene:Solyc07g066550.3	gene:Solyc07g066550.3	protein_coding	7	68066175	68073738
gene:Solyc07g066560.1	gene:Solyc07g066560.1	protein_coding	7	68084072	68084452
gene:Solyc07g066570.3	gene:Solyc07g066570.3	protein_coding	7	68093999	68095779
gene:Solyc07g066580.3	gene:Solyc07g066580.3	protein_coding	7	68105796	68111249
gene:Solyc07g066610.3	gene:Solyc07g066610.3	protein_coding	7	68113060	68119347
gene:Solyc07g066620.3	gene:Solyc07g066620.3	protein_coding	7	68119703	68123614
gene:Solyc07g066630.3	gene:Solyc07g066630.3	protein_coding	7	68122044	68126669
gene:Solyc07g066640.3	gene:Solyc07g066640.3	protein_coding	7	68127428	68133677
gene:Solyc07g066650.3	gene:Solyc07g066650.3	protein_coding	7	68135582	68145576
gene:Solyc07g066660.3	gene:Solyc07g066660.3	protein_coding	7	68152866	68166136
gene:Solyc07g066670.3	gene:Solyc07g066670.3	protein_coding	7	68165222	68170529
gene:Solyc07g066675.1	gene:Solyc07g066675.1	protein_coding	7	68170727	68173425
gene:Solyc08g005000.3	gene:Solyc08g005000.3	protein_coding	8	2156	6124
gene:Solyc08g005010.3	gene:Solyc08g005010.3	protein_coding	8	12368	18767
gene:Solyc08g005015.1	gene:Solyc08g005015.1	protein_coding	8	20259	27090
gene:Solyc08g005030.2	gene:Solyc08g005030.2	protein_coding	8	27668	29143
gene:Solyc08g005040.1	gene:Solyc08g005040.1	protein_coding	8	29868	30206
gene:Solyc08g005050.3	gene:Solyc08g005050.3	protein_coding	8	33463	35295
gene:Solyc08g005060.3	gene:Solyc08g005060.3	protein_coding	8	48057	51880
gene:Solyc08g005070.3	gene:Solyc08g005070.3	protein_coding	8	50848	55492
gene:Solyc08g005080.1	gene:Solyc08g005080.1	protein_coding	8	57015	59961
gene:Solyc08g005090.1	gene:Solyc08g005090.1	protein_coding	8	62425	63249
gene:Solyc08g005100.3	gene:Solyc08g005100.3	protein_coding	8	69934	72930
gene:Solyc08g005110.1	gene:Solyc08g005110.1	protein_coding	8	73487	74311
gene:Solyc08g005120.3	gene:Solyc08g005120.3	protein_coding	8	75141	78381
gene:Solyc08g005130.1	gene:Solyc08g005130.1	protein_coding	8	83636	84685
gene:ENSRNA050028385	gene:ENSRNA050028385	tRNA	8	90818	90891
gene:Solyc08g005140.3	gene:Solyc08g005140.3	protein_coding	8	91644	96889
gene:Solyc08g005150.3	gene:Solyc08g005150.3	protein_coding	8	97599	104455
gene:Solyc08g005160.1	gene:Solyc08g005160.1	protein_coding	8	104326	104508
gene:Solyc08g005165.1	gene:Solyc08g005165.1	protein_coding	8	109345	110030
gene:Solyc08g005170.3	gene:Solyc08g005170.3	protein_coding	8	111313	116874
gene:Solyc08g005180.1	gene:Solyc08g005180.1	protein_coding	8	120012	121058
gene:Solyc08g005190.3	gene:Solyc08g005190.3	protein_coding	8	125102	131467
gene:Solyc08g005200.3	gene:Solyc08g005200.3	protein_coding	8	129230	136278
gene:Solyc08g005210.3	gene:Solyc08g005210.3	protein_coding	8	137557	140663
gene:Solyc08g005220.3	gene:Solyc08g005220.3	protein_coding	8	141117	143502
gene:Solyc08g005230.3	gene:Solyc08g005230.3	protein_coding	8	144088	150470
gene:Solyc08g005240.2	gene:Solyc08g005240.2	protein_coding	8	161492	166496
gene:Solyc08g005250.3	gene:Solyc08g005250.3	protein_coding	8	166960	168143
gene:Solyc08g005260.2	gene:Solyc08g005260.2	protein_coding	8	174574	179569
gene:Solyc08g005270.3	gene:Solyc08g005270.3	protein_coding	8	192488	202183
gene:Solyc08g005280.2	gene:Solyc08g005280.2	protein_coding	8	210644	215491
gene:Solyc08g005290.3	gene:Solyc08g005290.3	protein_coding	8	216322	231019
gene:Solyc08g005300.2	gene:Solyc08g005300.2	protein_coding	8	231146	232261
gene:Solyc08g005305.1	gene:Solyc08g005305.1	protein_coding	8	232335	233645
gene:Solyc08g005310.3	gene:Solyc08g005310.3	protein_coding	8	234872	242777
gene:Solyc08g005312.1	gene:Solyc08g005312.1	protein_coding	8	243110	247676
gene:Solyc08g005314.1	gene:Solyc08g005314.1	protein_coding	8	253709	256499
gene:Solyc08g005316.1	gene:Solyc08g005316.1	protein_coding	8	256998	260385
gene:Solyc08g005318.1	gene:Solyc08g005318.1	protein_coding	8	263718	275727
gene:Solyc08g005380.1	gene:Solyc08g005380.1	protein_coding	8	286501	286968
gene:Solyc08g005390.1	gene:Solyc08g005390.1	protein_coding	8	288236	290029
gene:Solyc08g005400.3	gene:Solyc08g005400.3	protein_coding	8	292565	299922
gene:Solyc08g005405.1	gene:Solyc08g005405.1	protein_coding	8	300865	304720
gene:Solyc08g005410.3	gene:Solyc08g005410.3	protein_coding	8	304814	312277
gene:Solyc08g005420.3	gene:Solyc08g005420.3	protein_coding	8	313082	316083
gene:Solyc08g005430.3	gene:Solyc08g005430.3	protein_coding	8	316565	320839
gene:Solyc08g005440.3	gene:Solyc08g005440.3	protein_coding	8	324852	328175
gene:Solyc08g005450.2	gene:Solyc08g005450.2	protein_coding	8	329712	333053
gene:Solyc08g005460.3	gene:Solyc08g005460.3	protein_coding	8	336741	347528
gene:Solyc08g005470.3	gene:Solyc08g005470.3	protein_coding	8	348002	351724
gene:Solyc08g005480.3	gene:Solyc08g005480.3	protein_coding	8	352532	354134
gene:Solyc08g005490.3	gene:Solyc08g005490.3	protein_coding	8	361470	366889
gene:Solyc08g005493.1	gene:Solyc08g005493.1	protein_coding	8	373728	375651
gene:Solyc08g005497.1	gene:Solyc08g005497.1	protein_coding	8	373882	374821
gene:Solyc08g005500.3	gene:Solyc08g005500.3	protein_coding	8	374843	378547
gene:Solyc08g005510.2	gene:Solyc08g005510.2	protein_coding	8	378849	384377
gene:Solyc08g005520.3	gene:Solyc08g005520.3	protein_coding	8	386139	390475
gene:Solyc08g005525.1	gene:Solyc08g005525.1	protein_coding	8	392379	395480
gene:Solyc08g005540.2	gene:Solyc08g005540.2	protein_coding	8	395812	402577
gene:Solyc08g005560.3	gene:Solyc08g005560.3	protein_coding	8	408462	420927
gene:Solyc08g005570.3	gene:Solyc08g005570.3	protein_coding	8	424196	429005
gene:Solyc08g005575.1	gene:Solyc08g005575.1	protein_coding	8	429515	430602
gene:Solyc08g005580.3	gene:Solyc08g005580.3	protein_coding	8	438146	441039
gene:Solyc08g005590.3	gene:Solyc08g005590.3	protein_coding	8	442018	444501
gene:Solyc08g005600.3	gene:Solyc08g005600.3	protein_coding	8	446237	449541
gene:Solyc08g005610.3	gene:Solyc08g005610.3	protein_coding	8	477102	480014
gene:Solyc08g005620.3	gene:Solyc08g005620.3	protein_coding	8	486316	487223
gene:Solyc08g005630.3	gene:Solyc08g005630.3	protein_coding	8	487821	495728
gene:Solyc08g005640.3	gene:Solyc08g005640.3	protein_coding	8	503446	510246
gene:Solyc08g005650.3	gene:Solyc08g005650.3	protein_coding	8	510907	512972
gene:Solyc08g005660.2	gene:Solyc08g005660.2	protein_coding	8	515955	518029
gene:Solyc08g005665.1	gene:Solyc08g005665.1	protein_coding	8	519328	530845
gene:Solyc08g005680.3	gene:Solyc08g005680.3	protein_coding	8	530743	557490
gene:Solyc08g005690.1	gene:Solyc08g005690.1	protein_coding	8	558729	558920
gene:Solyc08g005700.1	gene:Solyc08g005700.1	protein_coding	8	560419	560601
gene:Solyc08g005720.3	gene:Solyc08g005720.3	protein_coding	8	565430	586530
gene:Solyc08g005725.1	gene:Solyc08g005725.1	protein_coding	8	588649	594591
gene:Solyc08g005750.2	gene:Solyc08g005750.2	protein_coding	8	594990	595467
gene:Solyc08g005755.1	gene:Solyc08g005755.1	protein_coding	8	595469	595737
gene:Solyc08g005760.2	gene:Solyc08g005760.2	protein_coding	8	598439	605198
gene:Solyc08g005780.3	gene:Solyc08g005780.3	protein_coding	8	599498	613763
gene:Solyc08g005800.3	gene:Solyc08g005800.3	protein_coding	8	613993	628982
gene:ENSRNA050030288	gene:ENSRNA050030288	snRNA	8	625262	625360
gene:Solyc08g005820.2	gene:Solyc08g005820.2	protein_coding	8	629446	633996
gene:Solyc08g005830.2	gene:Solyc08g005830.2	protein_coding	8	639384	645504
gene:Solyc08g005860.3	gene:Solyc08g005860.3	protein_coding	8	646006	655413
gene:Solyc08g005870.2	gene:Solyc08g005870.2	protein_coding	8	660592	662496
gene:Solyc08g005880.3	gene:Solyc08g005880.3	protein_coding	8	675540	680889
gene:Solyc08g005890.3	gene:Solyc08g005890.3	protein_coding	8	681344	693276
gene:Solyc08g005910.3	gene:Solyc08g005910.3	protein_coding	8	694828	698045
gene:Solyc08g005920.3	gene:Solyc08g005920.3	protein_coding	8	698154	700524
gene:Solyc08g005930.1	gene:Solyc08g005930.1	protein_coding	8	703075	704235
gene:Solyc08g005960.2	gene:Solyc08g005960.2	protein_coding	8	706535	726220
gene:Solyc08g005940.1	gene:Solyc08g005940.1	protein_coding	8	710586	711965
gene:Solyc08g005970.3	gene:Solyc08g005970.3	protein_coding	8	729441	748838
gene:Solyc08g005980.3	gene:Solyc08g005980.3	protein_coding	8	744212	755176
gene:Solyc08g005990.3	gene:Solyc08g005990.3	protein_coding	8	755281	760750
gene:Solyc08g006000.3	gene:Solyc08g006000.3	protein_coding	8	763817	769001
gene:Solyc08g006010.3	gene:Solyc08g006010.3	protein_coding	8	774222	780206
gene:Solyc08g006020.3	gene:Solyc08g006020.3	protein_coding	8	784346	785642
gene:Solyc08g006025.1	gene:Solyc08g006025.1	protein_coding	8	786222	786636
gene:Solyc08g006030.3	gene:Solyc08g006030.3	protein_coding	8	789562	797916
gene:Solyc08g006040.3	gene:Solyc08g006040.3	protein_coding	8	798781	801497
gene:Solyc08g006050.2	gene:Solyc08g006050.2	protein_coding	8	802094	823852
gene:Solyc08g006060.3	gene:Solyc08g006060.3	protein_coding	8	806089	823854
gene:Solyc08g006070.3	gene:Solyc08g006070.3	protein_coding	8	824964	830221
gene:Solyc08g006080.1	gene:Solyc08g006080.1	protein_coding	8	831707	832705
gene:Solyc08g006090.3	gene:Solyc08g006090.3	protein_coding	8	833633	839656
gene:Solyc08g006100.3	gene:Solyc08g006100.3	protein_coding	8	845067	846558
gene:Solyc08g006110.3	gene:Solyc08g006110.3	protein_coding	8	849079	853944
gene:ENSRNA050030283	gene:ENSRNA050030283	snRNA	8	856397	856499
gene:Solyc08g006120.3	gene:Solyc08g006120.3	protein_coding	8	858111	863519
gene:Solyc08g006130.2	gene:Solyc08g006130.2	protein_coding	8	864501	865459
gene:Solyc08g006140.2	gene:Solyc08g006140.2	protein_coding	8	867500	869907
gene:Solyc08g006145.1	gene:Solyc08g006145.1	protein_coding	8	869982	871838
gene:Solyc08g006150.3	gene:Solyc08g006150.3	protein_coding	8	874810	878200
gene:Solyc08g006155.1	gene:Solyc08g006155.1	protein_coding	8	878637	880660
gene:Solyc08g006160.3	gene:Solyc08g006160.3	protein_coding	8	880426	883682
gene:Solyc08g006170.1	gene:Solyc08g006170.1	protein_coding	8	885970	887394
gene:Solyc08g006180.3	gene:Solyc08g006180.3	protein_coding	8	889224	893307
gene:Solyc08g006190.2	gene:Solyc08g006190.2	protein_coding	8	895171	898030
gene:Solyc08g006200.2	gene:Solyc08g006200.2	protein_coding	8	900164	906271
gene:Solyc08g006210.2	gene:Solyc08g006210.2	protein_coding	8	907702	911644
gene:Solyc08g006220.3	gene:Solyc08g006220.3	protein_coding	8	912641	916154
gene:Solyc08g006240.2	gene:Solyc08g006240.2	protein_coding	8	916359	925868
gene:Solyc08g006250.1	gene:Solyc08g006250.1	protein_coding	8	927763	928230
gene:Solyc08g006251.1	gene:Solyc08g006251.1	protein_coding	8	932914	933617
gene:Solyc08g006252.1	gene:Solyc08g006252.1	protein_coding	8	933638	934015
gene:Solyc08g006254.1	gene:Solyc08g006254.1	protein_coding	8	936872	937253
gene:Solyc08g006256.1	gene:Solyc08g006256.1	protein_coding	8	937958	938339
gene:Solyc08g006258.1	gene:Solyc08g006258.1	protein_coding	8	938501	938882
gene:Solyc08g006280.2	gene:Solyc08g006280.2	protein_coding	8	944812	962382
gene:Solyc08g006290.2	gene:Solyc08g006290.2	protein_coding	8	961489	962286
gene:Solyc08g006300.3	gene:Solyc08g006300.3	protein_coding	8	964575	965542
gene:Solyc08g006310.3	gene:Solyc08g006310.3	protein_coding	8	974336	978276
gene:Solyc08g006320.3	gene:Solyc08g006320.3	protein_coding	8	984998	986712
gene:Solyc08g006330.3	gene:Solyc08g006330.3	protein_coding	8	990129	995279
gene:Solyc08g006360.2	gene:Solyc08g006360.2	protein_coding	8	996780	998393
gene:Solyc08g006380.3	gene:Solyc08g006380.3	protein_coding	8	1003495	1005237
gene:Solyc08g006400.1	gene:Solyc08g006400.1	protein_coding	8	1006782	1006937
gene:Solyc08g006410.3	gene:Solyc08g006410.3	protein_coding	8	1011701	1013468
gene:Solyc08g006420.3	gene:Solyc08g006420.3	protein_coding	8	1014246	1028494
gene:Solyc08g006430.3	gene:Solyc08g006430.3	protein_coding	8	1030899	1040605
gene:Solyc08g006440.3	gene:Solyc08g006440.3	protein_coding	8	1044275	1047387
gene:Solyc08g006450.1	gene:Solyc08g006450.1	protein_coding	8	1052196	1053187
gene:Solyc08g006460.3	gene:Solyc08g006460.3	protein_coding	8	1059620	1064862
gene:Solyc08g006470.3	gene:Solyc08g006470.3	protein_coding	8	1066070	1070156
gene:Solyc08g006475.1	gene:Solyc08g006475.1	protein_coding	8	1067981	1072730
gene:Solyc08g006480.3	gene:Solyc08g006480.3	protein_coding	8	1068181	1081099
gene:Solyc08g006490.2	gene:Solyc08g006490.2	protein_coding	8	1082345	1086167
gene:Solyc08g006500.3	gene:Solyc08g006500.3	protein_coding	8	1096629	1107065
gene:Solyc08g006510.3	gene:Solyc08g006510.3	protein_coding	8	1108067	1124226
gene:Solyc08g006520.1	gene:Solyc08g006520.1	protein_coding	8	1130528	1131064
gene:Solyc08g006530.3	gene:Solyc08g006530.3	protein_coding	8	1142694	1144828
gene:Solyc08g006540.3	gene:Solyc08g006540.3	protein_coding	8	1150009	1154139
gene:Solyc08g006550.3	gene:Solyc08g006550.3	protein_coding	8	1162789	1165797
gene:Solyc08g006560.3	gene:Solyc08g006560.3	protein_coding	8	1170558	1175197
gene:Solyc08g006570.3	gene:Solyc08g006570.3	protein_coding	8	1175260	1178968
gene:Solyc08g006580.3	gene:Solyc08g006580.3	protein_coding	8	1179882	1187827
gene:Solyc08g006590.2	gene:Solyc08g006590.2	protein_coding	8	1184762	1185586
gene:Solyc08g006600.3	gene:Solyc08g006600.3	protein_coding	8	1188217	1193523
gene:Solyc08g006605.1	gene:Solyc08g006605.1	protein_coding	8	1200688	1206777
gene:Solyc08g006610.3	gene:Solyc08g006610.3	protein_coding	8	1210400	1220206
gene:Solyc08g006630.3	gene:Solyc08g006630.3	protein_coding	8	1219982	1225040
gene:Solyc08g006640.3	gene:Solyc08g006640.3	protein_coding	8	1225696	1234384
gene:Solyc08g006645.1	gene:Solyc08g006645.1	nontranslating_CDS	8	1225793	1227432
gene:Solyc08g006650.3	gene:Solyc08g006650.3	protein_coding	8	1236934	1242607
gene:Solyc08g006660.1	gene:Solyc08g006660.1	protein_coding	8	1243988	1246216
gene:Solyc08g006670.3	gene:Solyc08g006670.3	protein_coding	8	1246907	1250091
gene:Solyc08g006680.3	gene:Solyc08g006680.3	protein_coding	8	1251518	1257202
gene:Solyc08g006690.1	gene:Solyc08g006690.1	protein_coding	8	1257784	1258368
gene:Solyc08g006700.3	gene:Solyc08g006700.3	protein_coding	8	1258502	1265098
gene:Solyc08g006705.1	gene:Solyc08g006705.1	protein_coding	8	1258697	1258997
gene:Solyc08g006710.3	gene:Solyc08g006710.3	protein_coding	8	1269645	1270816
gene:Solyc08g006720.3	gene:Solyc08g006720.3	protein_coding	8	1275094	1279523
gene:Solyc08g006730.1	gene:Solyc08g006730.1	protein_coding	8	1285680	1286360
gene:Solyc08g006740.3	gene:Solyc08g006740.3	protein_coding	8	1295697	1298383
gene:Solyc08g006750.3	gene:Solyc08g006750.3	protein_coding	8	1323634	1327041
gene:ENSRNA050028383	gene:ENSRNA050028383	tRNA	8	1328816	1328897
gene:ENSRNA050028381	gene:ENSRNA050028381	tRNA	8	1329824	1329905
gene:Solyc08g006760.3	gene:Solyc08g006760.3	protein_coding	8	1330693	1337923
gene:Solyc08g006780.3	gene:Solyc08g006780.3	protein_coding	8	1340673	1346303
gene:Solyc08g006790.3	gene:Solyc08g006790.3	protein_coding	8	1346806	1347987
gene:Solyc08g006800.2	gene:Solyc08g006800.2	protein_coding	8	1349384	1353926
gene:Solyc08g006820.3	gene:Solyc08g006820.3	protein_coding	8	1353545	1362433
gene:Solyc08g006830.3	gene:Solyc08g006830.3	protein_coding	8	1364963	1372983
gene:Solyc08g006840.3	gene:Solyc08g006840.3	protein_coding	8	1373899	1381628
gene:Solyc08g006850.3	gene:Solyc08g006850.3	protein_coding	8	1388439	1408950
gene:Solyc08g006870.3	gene:Solyc08g006870.3	protein_coding	8	1415374	1421983
gene:Solyc08g006875.1	gene:Solyc08g006875.1	protein_coding	8	1417943	1422592
gene:Solyc08g006880.3	gene:Solyc08g006880.3	protein_coding	8	1422508	1451420
gene:Solyc08g006885.1	gene:Solyc08g006885.1	protein_coding	8	1436906	1438708
gene:Solyc08g006890.3	gene:Solyc08g006890.3	protein_coding	8	1457094	1460299
gene:Solyc08g006900.3	gene:Solyc08g006900.3	protein_coding	8	1461168	1463812
gene:Solyc08g006910.3	gene:Solyc08g006910.3	protein_coding	8	1465943	1493155
gene:Solyc08g006913.1	gene:Solyc08g006913.1	protein_coding	8	1466033	1467457
gene:Solyc08g006917.1	gene:Solyc08g006917.1	protein_coding	8	1469974	1475086
gene:Solyc08g006920.2	gene:Solyc08g006920.2	protein_coding	8	1492187	1495819
gene:Solyc08g006930.3	gene:Solyc08g006930.3	protein_coding	8	1496954	1500179
gene:Solyc08g006940.3	gene:Solyc08g006940.3	protein_coding	8	1501545	1504575
gene:Solyc08g006950.3	gene:Solyc08g006950.3	protein_coding	8	1511324	1516698
gene:Solyc08g006960.3	gene:Solyc08g006960.3	protein_coding	8	1538591	1546321
gene:Solyc08g006970.3	gene:Solyc08g006970.3	protein_coding	8	1548900	1552406
gene:Solyc08g006980.3	gene:Solyc08g006980.3	protein_coding	8	1555045	1559573
gene:Solyc08g006990.2	gene:Solyc08g006990.2	protein_coding	8	1561402	1567476
gene:Solyc08g007000.3	gene:Solyc08g007000.3	protein_coding	8	1575893	1582799
gene:Solyc08g007005.1	gene:Solyc08g007005.1	protein_coding	8	1582617	1586830
gene:Solyc08g007010.3	gene:Solyc08g007010.3	protein_coding	8	1582990	1588437
gene:Solyc08g007020.2	gene:Solyc08g007020.2	protein_coding	8	1589870	1592564
gene:Solyc08g007030.3	gene:Solyc08g007030.3	protein_coding	8	1596800	1602535
gene:Solyc08g007040.3	gene:Solyc08g007040.3	protein_coding	8	1603460	1605812
gene:Solyc08g007050.2	gene:Solyc08g007050.2	protein_coding	8	1606118	1609721
gene:Solyc08g007060.3	gene:Solyc08g007060.3	protein_coding	8	1627950	1634413
gene:Solyc08g007070.2	gene:Solyc08g007070.2	protein_coding	8	1633851	1636051
gene:Solyc08g007080.3	gene:Solyc08g007080.3	protein_coding	8	1636652	1642794
gene:Solyc08g007090.2	gene:Solyc08g007090.2	protein_coding	8	1657305	1658587
gene:Solyc08g007100.3	gene:Solyc08g007100.3	protein_coding	8	1663884	1668947
gene:Solyc08g007110.3	gene:Solyc08g007110.3	protein_coding	8	1670136	1682832
gene:Solyc08g007120.3	gene:Solyc08g007120.3	protein_coding	8	1693601	1695139
gene:Solyc08g007130.3	gene:Solyc08g007130.3	protein_coding	8	1700734	1704382
gene:Solyc08g007140.3	gene:Solyc08g007140.3	protein_coding	8	1705476	1708247
gene:Solyc08g007150.1	gene:Solyc08g007150.1	protein_coding	8	1708751	1709710
gene:Solyc08g007160.3	gene:Solyc08g007160.3	protein_coding	8	1710698	1715624
gene:Solyc08g007170.1	gene:Solyc08g007170.1	protein_coding	8	1738337	1739563
gene:Solyc08g007180.3	gene:Solyc08g007180.3	protein_coding	8	1741144	1745568
gene:Solyc08g007190.3	gene:Solyc08g007190.3	protein_coding	8	1747012	1754681
gene:Solyc08g007200.3	gene:Solyc08g007200.3	protein_coding	8	1768428	1774517
gene:Solyc08g007210.3	gene:Solyc08g007210.3	protein_coding	8	1775381	1777799
gene:Solyc08g007220.3	gene:Solyc08g007220.3	protein_coding	8	1786907	1789878
