Gene	Name	Type	Chr	Strand	Start	End
ENSMUSG00000097259	Gm26766	lncRNA	15	+	37007767	37044344
ENSMUSG00000036167	Pphln1	protein_coding	15	+	93296231	93389391
ENSMUSG00000036158	Prickle1	protein_coding	15	-	93396995	93493772
ENSMUSG00000115993	Zfp42-ps1	processed_pseudogene	15	-	93577041	93577530
ENSMUSG00000116190	Gm41386	lncRNA	15	-	93603194	93610650
ENSMUSG00000116237	Gm30339	lncRNA	15	+	93632294	93636371
ENSMUSG00000116493	Gm49445	lncRNA	15	+	93722919	93744619
ENSMUSG00000116360	9430014N10Rik	lncRNA	15	-	93802737	93824992
ENSMUSG00000115965	Gm30564	lncRNA	15	-	93854603	93862589
ENSMUSG00000097679	Rps19-ps5	processed_pseudogene	15	+	37868330	37868732
ENSMUSG00000115326	Gm35019	lncRNA	15	-	37893239	37899960
ENSMUSG00000022292	Rrm2b	protein_coding	15	-	37924196	37961562
ENSMUSG00000085442	Gm3362	processed_pseudogene	15	-	37943571	37944036
ENSMUSG00000115249	Gm49085	lncRNA	15	+	37960715	37966462
ENSMUSG00000022449	Adamts20	protein_coding	15	-	94168044	94363299
ENSMUSG00000033356	Pus7l	protein_coding	15	-	94420569	94441428
ENSMUSG00000059883	Irak4	protein_coding	15	+	94441524	94479696
ENSMUSG00000022451	Twf1	protein_coding	15	-	94475832	94487770
ENSMUSG00000063296	Tmem117	protein_coding	15	+	94527113	94993979
ENSMUSG00000119001	Gm25546	snoRNA	15	-	94579136	94579267
ENSMUSG00000077447	Gm23129	snoRNA	15	-	94884888	94885019
ENSMUSG00000022454	Nell2	protein_coding	15	-	94973111	95426440
ENSMUSG00000100603	1700129L04Rik	lncRNA	15	-	94995423	95060275
ENSMUSG00000089560	Gm24668	snRNA	15	-	95504443	95504546
ENSMUSG00000045608	Dbx2	protein_coding	15	-	95521444	95553841
ENSMUSG00000116058	Gm8843	processed_pseudogene	15	+	95613074	95614175
ENSMUSG00000115569	Gm49169	lncRNA	15	-	95634296	95651613
ENSMUSG00000043329	Gm8849	processed_pseudogene	15	+	95673635	95674114
ENSMUSG00000097643	A130051J06Rik	lncRNA	15	-	95685737	95689523
ENSMUSG00000037487	Ubr5	protein_coding	15	-	37967572	38079098
ENSMUSG00000065852	Gm22353	snoRNA	15	+	38058529	38058664
ENSMUSG00000115680	Gm35167	lncRNA	15	-	38184253	38202461
ENSMUSG00000061923	Odf1	protein_coding	15	+	38219447	38226979
ENSMUSG00000115525	Gm5213	processed_pseudogene	15	+	38238353	38238903
ENSMUSG00002075169	Gm54780	miRNA	15	+	38238816	38238924
ENSMUSG00000115307	Gm49313	lncRNA	15	-	38239946	38255554
ENSMUSG00000115057	Gm8705	processed_pseudogene	15	-	38243608	38244492
ENSMUSG00000115437	Gm49314	TEC	15	-	38275644	38276685
ENSMUSG00000037465	Klf10	protein_coding	15	-	38291707	38300950
ENSMUSG00000115456	Gm35248	lncRNA	15	+	38312537	38343383
ENSMUSG00000115405	Gm41307	lncRNA	15	-	38385878	38404398
ENSMUSG00000115009	G930009F23Rik	lncRNA	15	-	38436469	38455378
ENSMUSG00000064210	Ano6	protein_coding	15	+	95688724	95872632
ENSMUSG00000115522	Gm49173	lncRNA	15	-	95699914	95702282
ENSMUSG00000078648	Gm17546	lncRNA	15	-	95722339	95727953
ENSMUSG00002075349	Gm54785	miRNA	15	-	95777597	95777698
ENSMUSG00000115049	Gm49172	lncRNA	15	-	95870620	95892010
ENSMUSG00000078925	D030018L15Rik	lncRNA	15	-	95949484	95977434
ENSMUSG00000097536	2610037D02Rik	lncRNA	15	-	96032700	96182376
ENSMUSG00000097619	4833422M21Rik	lncRNA	15	-	96129751	96152565
ENSMUSG00000037458	Azin1	protein_coding	15	-	38487671	38519510
ENSMUSG00000099110	Mir6951	miRNA	15	-	38490717	38490791
ENSMUSG00000115546	Gm49077	lncRNA	15	+	38519030	38520295
ENSMUSG00000102106	2310043O21Rik	lncRNA	15	-	38549587	38595178
ENSMUSG00000115587	Gm29697	processed_pseudogene	15	+	38574240	38577951
ENSMUSG00000114975	Gm49090	processed_pseudogene	15	-	38574963	38575068
ENSMUSG00000115491	Siah1-ps2	processed_pseudogene	15	-	38576049	38576893
ENSMUSG00000033237	Arid2	protein_coding	15	+	96185399	96302873
ENSMUSG00002075367	Gm54790	miRNA	15	+	96302739	96302830
ENSMUSG00000033228	Scaf11	protein_coding	15	-	96309580	96358724
ENSMUSG00000116253	Gm41392	lncRNA	15	+	96392458	96392824
ENSMUSG00000116160	Gm41392	lncRNA	15	+	96395783	96396769
ENSMUSG00000023169	Slc38a1	protein_coding	15	-	96469299	96540794
ENSMUSG00000064928	Gm22045	snRNA	15	+	96569674	96569781
ENSMUSG00000022462	Slc38a2	protein_coding	15	-	96585273	96597611
ENSMUSG00000095638	Gm8888	processed_pseudogene	15	-	96664647	96664959
ENSMUSG00000116202	Rpl10a-ps3	processed_pseudogene	15	-	96820641	96821286
ENSMUSG00000022300	Dcaf13	protein_coding	15	+	38976260	39010251
ENSMUSG00002075406	Gm54794	rRNA	15	-	39009775	39009882
ENSMUSG00000098021	Gm9522	processed_pseudogene	15	+	39043906	39044831
ENSMUSG00000022464	Slc38a4	protein_coding	15	-	96892701	96953837
ENSMUSG00000048218	Amigo2	protein_coding	15	-	97142006	97145168
ENSMUSG00000044250	Pced1b	protein_coding	15	+	97144988	97283561
ENSMUSG00000116291	Gm4383	processed_pseudogene	15	-	97200233	97200855
ENSMUSG00000116131	Gm49506	processed_pseudogene	15	-	97455672	97456171
ENSMUSG00000022466	Rpap3	protein_coding	15	-	97572978	97603706
ENSMUSG00000022468	Endou	protein_coding	15	-	97608896	97629220
ENSMUSG00000037386	Rims2	protein_coding	15	+	39061656	39547768
ENSMUSG00002076488	Gm54803	miRNA	15	-	39171865	39171973
ENSMUSG00000022303	Dcstamp	protein_coding	15	+	39609326	39624334
ENSMUSG00000022304	Dpys	protein_coding	15	-	39631883	39720866
ENSMUSG00000087695	Gm16291	lncRNA	15	+	39660441	39675773
ENSMUSG00000022305	Lrp12	protein_coding	15	-	39733985	39807390
ENSMUSG00000115152	Gm49253	processed_pseudogene	15	-	39854595	39855060
ENSMUSG00000115739	Gm49254	TEC	15	-	39876199	39878174
ENSMUSG00000115712	Gm49255	processed_pseudogene	15	-	39906378	39906530
ENSMUSG00000115142	Gm33251	lncRNA	15	+	39908587	39992378
ENSMUSG00000094112	9330182O14Rik	protein_coding	15	+	39997761	40013406
ENSMUSG00002075835	Gm54811	miRNA	15	-	40049425	40049495
ENSMUSG00000115820	Gm41311	lncRNA	15	+	40206656	40256703
ENSMUSG00000056332	Gm16294	lncRNA	15	-	40374718	40390673
ENSMUSG00000115069	Gm7382	processed_pseudogene	15	+	40400717	40401821
ENSMUSG00000022306	Zfpm2	protein_coding	15	+	40518431	40967988
ENSMUSG00000116397	Gm49525	TEC	15	+	40770961	40772383
ENSMUSG00000115975	Gm49526	TEC	15	+	40823153	40827097
ENSMUSG00000115898	Gm49524	TEC	15	+	40861356	40862600
ENSMUSG00000048559	4930555K19Rik	processed_pseudogene	15	+	41036883	41037264
ENSMUSG00000116178	Gm49529	processed_pseudogene	15	-	41106141	41106554
ENSMUSG00000022469	Rapgef3	protein_coding	15	-	97642651	97665853
ENSMUSG00000086601	Rapgef3os1	lncRNA	15	+	97658289	97664842
ENSMUSG00000087397	Rapgef3os2	lncRNA	15	+	97664430	97666594
ENSMUSG00000081534	Slc48a1	protein_coding	15	+	97676401	97690573
ENSMUSG00000022307	Oxr1	protein_coding	15	+	41310878	41724444
ENSMUSG00000097232	Gm26854	lncRNA	15	-	41621456	41652307
ENSMUSG00000042895	Abra	protein_coding	15	-	41727472	41733116
ENSMUSG00000116083	Gm5469	processed_pseudogene	15	+	41785472	41786547
ENSMUSG00000088469	Gm24751	snoRNA	15	+	41812393	41812494
ENSMUSG00000116215	Gm5470	processed_pseudogene	15	-	41894715	41896138
ENSMUSG00000115986	Gm49439	lncRNA	15	-	41904821	41930949
ENSMUSG00000116199	Gm49438	TEC	15	-	41918612	41919536
ENSMUSG00000116008	Gm49440	processed_pseudogene	15	-	42024942	42025271
ENSMUSG00000115988	Gm49441	lncRNA	15	+	42060180	42064698
ENSMUSG00000115985	Gm18531	processed_pseudogene	15	-	42119459	42120176
ENSMUSG00000116245	Gm49452	lncRNA	15	-	42174661	42183742
ENSMUSG00000116323	Gm18092	processed_pseudogene	15	-	42191997	42192816
ENSMUSG00000115894	Gm49453	processed_pseudogene	15	+	42263151	42263823
ENSMUSG00000022309	Angpt1	protein_coding	15	-	42288119	42540373
ENSMUSG00000097805	Gm17473	lncRNA	15	+	42539637	42568012
ENSMUSG00000051920	Rspo2	protein_coding	15	-	42884190	43034222
ENSMUSG00000098002	Gm9658	processed_pseudogene	15	-	43080546	43081557
ENSMUSG00002076689	Gm54831	misc_RNA	15	-	43088021	43088316
ENSMUSG00000022336	Eif3e	protein_coding	15	-	43113454	43146115
ENSMUSG00000115635	Gm49271	lncRNA	15	-	43232311	43241069
ENSMUSG00000072592	Gm10373	lncRNA	15	-	43294339	43340432
ENSMUSG00000022337	Emc2	protein_coding	15	+	43340625	43391159
ENSMUSG00000115407	Gm2140	processed_pseudogene	15	+	43671857	43672320
ENSMUSG00000054409	Tmem74	protein_coding	15	-	43728042	43733432
ENSMUSG00000038760	Trhr	protein_coding	15	+	44059531	44099308
ENSMUSG00000115730	Gm7459	processed_pseudogene	15	+	44145376	44147171
ENSMUSG00000115694	Gm19235	processed_pseudogene	15	+	44186508	44187510
ENSMUSG00000088756	Gm24903	snoRNA	15	+	44209046	44209171
ENSMUSG00000022475	Hdac7	protein_coding	15	-	97690545	97742383
ENSMUSG00000022479	Vdr	protein_coding	15	-	97752306	97808511
ENSMUSG00002075036	Gm54849	misc_RNA	15	+	97833166	97833476
ENSMUSG00000052369	Tmem106c	protein_coding	15	+	97862081	97868156
ENSMUSG00002076493	Gm54860	snRNA	15	+	44803938	44804031
ENSMUSG00000089589	Gm23343	snoRNA	15	+	44811500	44811642
ENSMUSG00000115265	Gm18153	processed_pseudogene	15	+	44822737	44823760
ENSMUSG00000058463	Gm5471	processed_pseudogene	15	-	44835193	44835529
ENSMUSG00000022342	Kcnv1	protein_coding	15	-	44969680	44978316
ENSMUSG00000118565	Gm53014	processed_pseudogene	15	+	45024847	45027205
ENSMUSG00000115549	Gm2203	processed_pseudogene	15	+	45825922	45826855
ENSMUSG00000096157	Gm5472	processed_pseudogene	15	-	45841756	45843433
ENSMUSG00000065312	Gm26063	snRNA	15	-	46015094	46015200
ENSMUSG00000115197	Gm49075	processed_pseudogene	15	-	46041745	46042156
ENSMUSG00000099751	1700022A22Rik	lncRNA	15	+	46187955	46237303
ENSMUSG00002075465	Gm54862	miRNA	15	-	46298204	46298265
ENSMUSG00000115177	4930523O13Rik	lncRNA	15	-	46299262	46359577
ENSMUSG00000115350	Gm49079	processed_pseudogene	15	+	46301928	46302354
ENSMUSG00000051198	4930548G14Rik	lncRNA	15	+	46486701	46503254
ENSMUSG00000115495	Gm38541	processed_pseudogene	15	+	46802466	46803282
ENSMUSG00000088679	Gm23665	snRNA	15	-	46807783	46807844
ENSMUSG00000115534	Gm7508	processed_pseudogene	15	+	47285311	47285819
ENSMUSG00000115707	Gm2267	processed_pseudogene	15	+	47383734	47386041
ENSMUSG00000022483	Col2a1	protein_coding	15	-	97873483	97902576
ENSMUSG00000022311	Csmd3	protein_coding	15	-	47444033	48655459
ENSMUSG00000089828	Gm16300	processed_pseudogene	15	-	47563105	47567223
ENSMUSG00000077752	Gm23530	snoRNA	15	+	47664069	47664205
ENSMUSG00000065742	Gm25007	snRNA	15	+	48414704	48414836
ENSMUSG00000115700	Gm7517	processed_pseudogene	15	+	48751749	48753420
ENSMUSG00000115462	Gm49185	processed_pseudogene	15	+	48763473	48763707
ENSMUSG00000089314	Gm23185	snRNA	15	-	48770048	48770132
ENSMUSG00000114976	Gm2333	processed_pseudogene	15	-	48994019	48994360
ENSMUSG00000115775	Gm41318	lncRNA	15	+	49057733	49066709
ENSMUSG00000065760	Gm23848	snRNA	15	+	49401591	49401696
ENSMUSG00000115446	Gm49186	processed_pseudogene	15	+	49776778	49777417
ENSMUSG00000115478	Gm49198	lncRNA	15	+	50150294	50198410
ENSMUSG00000063780	Or8s10	protein_coding	15	+	98329106	98336519
ENSMUSG00000115964	Gm6979	processed_pseudogene	15	+	98348239	98348725
ENSMUSG00000032987	Or8s8	protein_coding	15	+	98350469	98358276
ENSMUSG00000108728	OR5BS1P	protein_coding	15	+	98367777	98376863
ENSMUSG00000022991	Lalba	protein_coding	15	-	98378281	98380602
ENSMUSG00000054036	Or11m3	protein_coding	15	+	98390283	98400518
ENSMUSG00000108805	Olfr278-ps1	unprocessed_pseudogene	15	+	98397286	98397523
ENSMUSG00000115654	Gm19303	lncRNA	15	-	51095036	51259006
ENSMUSG00000115513	Gm2361	processed_pseudogene	15	-	51411747	51412366
ENSMUSG00000115563	Gm34562	lncRNA	15	-	51465168	51493031
ENSMUSG00000022312	Eif3h	protein_coding	15	-	51649954	51728919
ENSMUSG00000022313	Utp23	protein_coding	15	+	51740825	51748010
ENSMUSG00000115284	Gm34678	lncRNA	15	-	51743769	51760437
ENSMUSG00000115616	Gm48923	lncRNA	15	+	51760483	51763163
ENSMUSG00000022314	Rad21	protein_coding	15	-	51825636	51855143
ENSMUSG00000115068	Gm48926	processed_pseudogene	15	+	51876680	51876860
ENSMUSG00000115238	Gm19236	processed_pseudogene	15	+	51896765	51899462
ENSMUSG00000068522	Aard	protein_coding	15	+	51903503	51909118
ENSMUSG00000115457	Gm2387	processed_pseudogene	15	+	51952704	51953349
ENSMUSG00000115738	Gm7543	processed_pseudogene	15	+	52122519	52123090
ENSMUSG00000022315	Slc30a8	protein_coding	15	+	52158949	52199194
ENSMUSG00000115241	Gm41322	lncRNA	15	+	52308518	52313157
ENSMUSG00000057262	Rpl15-ps6	processed_pseudogene	15	-	52341013	52341624
ENSMUSG00000088830	Gm23545	snRNA	15	+	52360281	52360384
ENSMUSG00000118700	Gm23267	snoRNA	15	+	52363052	52363183
ENSMUSG00000022992	Kansl2	protein_coding	15	-	98415539	98432145
ENSMUSG00000038622	Med30	protein_coding	15	+	52575804	52593960
ENSMUSG00002076288	Snora34	snoRNA	15	-	98417597	98417734
ENSMUSG00000106463	Mir1291	miRNA	15	-	98417643	98417759
ENSMUSG00000065939	Snora2b	snoRNA	15	-	98424227	98424363
ENSMUSG00000061731	Ext1	protein_coding	15	-	52927434	53209555
ENSMUSG00000087805	Gm27926	snRNA	15	+	53247315	53247380
ENSMUSG00000058656	Samd12	protein_coding	15	-	53317206	53765933
ENSMUSG00000077567	Gm23200	snoRNA	15	-	53476463	53476594
ENSMUSG00000104794	Mir28c	miRNA	15	-	53477601	53477675
ENSMUSG00000115761	1700015H07Rik	lncRNA	15	+	53485051	53486666
ENSMUSG00000011960	Ccnt1	protein_coding	15	-	98436570	98468804
ENSMUSG00000022993	Tex49	protein_coding	15	+	98468885	98487461
ENSMUSG00000063727	Tnfrsf11b	protein_coding	15	-	54114015	54141880
ENSMUSG00000115327	Gm7566	processed_pseudogene	15	-	54167961	54168530
ENSMUSG00000050978	Gm5215	processed_pseudogene	15	-	54175357	54175761
ENSMUSG00000038591	Colec10	protein_coding	15	+	54274170	54329754
ENSMUSG00000115211	Gm18152	processed_pseudogene	15	-	54322096	54322676
ENSMUSG00000115477	Gm20070	processed_pseudogene	15	+	54351296	54351522
ENSMUSG00000024479	Mal2	protein_coding	15	+	54434588	54466243
ENSMUSG00000037362	Ccn3	protein_coding	15	+	54609098	54617435
ENSMUSG00000098237	Gm7577	processed_pseudogene	15	-	54627928	54628909
ENSMUSG00000022994	Adcy6	protein_coding	15	-	98487854	98507957
ENSMUSG00000100220	Gm29331	lncRNA	15	+	98487871	98488971
ENSMUSG00000022425	Enpp2	protein_coding	15	-	54702297	54816288
ENSMUSG00000115245	4930478E11Rik	lncRNA	15	-	54844729	54850287
ENSMUSG00000114990	Gm49036	processed_pseudogene	15	+	54849979	54850493
ENSMUSG00000037343	Taf2	protein_coding	15	-	54878527	54935548
ENSMUSG00000022422	Dscc1	protein_coding	15	-	54939495	54953887
ENSMUSG00000115657	Gm41325	lncRNA	15	+	54947957	54961095
ENSMUSG00000053749	Gm9920	lncRNA	15	-	54963313	54977073
ENSMUSG00000022419	Deptor	protein_coding	15	+	54975713	55122667
ENSMUSG00000119555	Gm26296	snRNA	15	-	55125938	55125999
ENSMUSG00000101568	1700040F17Rik	lncRNA	15	-	55299511	55302416
ENSMUSG00000115759	Gm18787	transcribed_processed_pseudogene	15	-	55338176	55338959
ENSMUSG00000115414	Gm49257	lncRNA	15	-	55338926	55342773
ENSMUSG00000022370	Mrpl13	protein_coding	15	-	55397490	55421144
ENSMUSG00000051934	Spats2	protein_coding	15	+	99023797	99111096
ENSMUSG00000088377	Gm25183	snoRNA	15	-	99030948	99031053
ENSMUSG00002076781	Gm54941	misc_RNA	15	-	99072731	99072818
ENSMUSG00000037579	Kcnh3	protein_coding	15	+	99122742	99140698
ENSMUSG00000037570	Mcrs1	protein_coding	15	-	99140698	99149842
ENSMUSG00000116241	Gm49458	processed_pseudogene	15	-	99152406	99152716
ENSMUSG00000093139	Gm25999	snoRNA	15	-	99152763	99152895
ENSMUSG00000078907	Fam186b	protein_coding	15	-	99168899	99193769
ENSMUSG00000023007	Prpf40b	protein_coding	15	+	99192968	99214899
ENSMUSG00000023008	Fmnl3	protein_coding	15	-	99215106	99268363
ENSMUSG00000115877	Gm49478	processed_pseudogene	15	-	99246702	99247416
ENSMUSG00000119078	Gm22951	snRNA	15	-	99265910	99266016
ENSMUSG00000023010	Tmbim6	protein_coding	15	+	99290763	99307930
ENSMUSG00000116039	Gm49483	processed_pseudogene	15	+	99311355	99311574
ENSMUSG00000023009	Nckap5l	protein_coding	15	-	99319916	99355629
ENSMUSG00000089968	Nckap5los	lncRNA	15	+	99325582	99333194
ENSMUSG00000023022	Lima1	protein_coding	15	-	99676351	99773337
ENSMUSG00000115856	Gm18095	processed_pseudogene	15	+	99778080	99779097
ENSMUSG00000116478	Gm18890	processed_pseudogene	15	+	99781521	99782325
ENSMUSG00000037438	Uqcrh-ps1	processed_pseudogene	15	-	99796170	99796437
ENSMUSG00000116141	Gm49495	TEC	15	+	99800844	99802157
ENSMUSG00000116255	Gm20564	processed_pseudogene	15	-	99813309	99813781
ENSMUSG00000045350	Fam186a	protein_coding	15	-	99816229	99864942
ENSMUSG00000096111	Gm21917	lncRNA	15	+	99829592	99850925
ENSMUSG00002076514	Gm55022	snRNA	15	-	99835188	99835322
ENSMUSG00000023025	Larp4	protein_coding	15	+	99867946	99914239
ENSMUSG00000100084	2310068J16Rik	lncRNA	15	-	99870039	99871168
ENSMUSG00000023026	Dip2b	protein_coding	15	+	99936545	100117354
ENSMUSG00000116021	Gm49474	TEC	15	-	99987772	99989638
ENSMUSG00000116311	4930478M13Rik	lncRNA	15	-	100003115	100006042
ENSMUSG00000116366	Gm49475	lncRNA	15	-	100087781	100093192
ENSMUSG00000023032	Slc4a8	protein_coding	15	+	100659628	100721849
ENSMUSG00000115912	Gm35569	lncRNA	15	-	100723560	100730272
ENSMUSG00000023033	Scn8a	protein_coding	15	+	100767739	100943819
ENSMUSG00000068252	Apol7b	protein_coding	15	-	77306409	77331692
ENSMUSG00000086467	4930571N24Rik	lncRNA	15	+	77312179	77346168
ENSMUSG00000082233	Gm6506	processed_pseudogene	15	-	77327489	77328620
ENSMUSG00000116292	Gm49551	processed_pseudogene	15	+	77352402	77352659
ENSMUSG00000050982	Apol10a	protein_coding	15	+	77361247	77375269
ENSMUSG00000091650	Apol11a	protein_coding	15	+	77392471	77402251
ENSMUSG00000044309	Apol7c	protein_coding	15	-	77409052	77417516
ENSMUSG00000101113	1700025B11Rik	protein_coding	15	-	77442439	77446092
ENSMUSG00000050014	Apol10b	protein_coding	15	-	77468019	77480325
ENSMUSG00000116079	Gm36245	protein_coding	15	+	77483458	77487054
ENSMUSG00000095704	Gm8221	unprocessed_pseudogene	15	+	77506034	77510837
ENSMUSG00000091694	Apol11b	protein_coding	15	-	77518146	77527486
ENSMUSG00000116356	Gm49407	processed_pseudogene	15	-	77552693	77552936
ENSMUSG00000071716	Apol7e	protein_coding	15	+	77583057	77603485
ENSMUSG00000115926	Gm8233	processed_pseudogene	15	+	77585324	77585875
ENSMUSG00000116438	Gm18911	processed_pseudogene	15	+	77586197	77587244
ENSMUSG00000116162	Gm36329	lncRNA	15	-	77601836	77607049
ENSMUSG00000068246	Apol9b	protein_coding	15	+	77613239	77620582
ENSMUSG00000115979	Gm49410	TEC	15	+	77624961	77628090
ENSMUSG00000056656	Apol8	protein_coding	15	-	77631998	77641203
ENSMUSG00000022443	Myh9	protein_coding	15	-	77644787	77726375
ENSMUSG00000084497	Gm22107	snRNA	15	-	77724857	77724956
ENSMUSG00000005354	Txn2	protein_coding	15	-	77799247	77813206
ENSMUSG00000016552	Foxred2	protein_coding	15	-	77824722	77840922
ENSMUSG00000016554	Eif3d	protein_coding	15	-	77843198	77855013
ENSMUSG00000097057	Gm17638	lncRNA	15	+	77845874	77851326
ENSMUSG00000019146	Cacng2	protein_coding	15	-	77875948	78004228
ENSMUSG00000092375	A730060N03Rik	lncRNA	15	+	78003906	78028342
ENSMUSG00000016637	Ift27	protein_coding	15	-	78043663	78058307
ENSMUSG00000116697	Gm49694	lncRNA	15	+	78058661	78059051
ENSMUSG00000005716	Pvalb	protein_coding	15	-	78075314	78090600
ENSMUSG00000071715	Ncf4	protein_coding	15	+	78129001	78146780
ENSMUSG00000071714	Csf2rb2	protein_coding	15	-	78166707	78189921
ENSMUSG00000119242	Mir7676-1	miRNA	15	-	78168988	78169049
ENSMUSG00000022986	Krt75	protein_coding	15	-	101471780	101482339
ENSMUSG00000115983	Gm5476	unprocessed_pseudogene	15	-	101495769	101496978
ENSMUSG00000115860	Gm49426	processed_pseudogene	15	-	101523732	101523842
ENSMUSG00000064232	Gm5414	protein_coding	15	-	101532463	101536623
ENSMUSG00000115903	Gm17851	unprocessed_pseudogene	15	+	101547030	101548431
ENSMUSG00000095241	Gm5478	protein_coding	15	-	101551455	101555815
ENSMUSG00002075440	Gm55153	miRNA	15	+	101553579	101553694
ENSMUSG00000118545	Gm53017	unprocessed_pseudogene	15	+	101574441	101574581
ENSMUSG00000071713	Csf2rb	protein_coding	15	+	78209952	78238047
ENSMUSG00000023041	Krt6b	protein_coding	15	-	101584458	101588722
ENSMUSG00002075844	Gm55157	miRNA	15	+	101586467	101586595
ENSMUSG00000119810	Mir7676-2	miRNA	15	+	78232799	78232860
ENSMUSG00000070235	Gm26329	misc_RNA	15	+	78253448	78253557
ENSMUSG00000058354	Krt6a	protein_coding	15	-	101598345	101602742
ENSMUSG00000116132	Gm49428	lncRNA	15	+	101598744	101600376
ENSMUSG00002075978	Gm55158	miRNA	15	+	101600646	101600774
ENSMUSG00000061527	Krt5	protein_coding	15	-	101615505	101621333
ENSMUSG00002076431	Gm55161	miRNA	15	+	101618709	101618837
ENSMUSG00000062154	Tex33	protein_coding	15	-	78262600	78280112
ENSMUSG00000116445	Gm49481	lncRNA	15	+	78280201	78281384
ENSMUSG00000051879	Krt71	protein_coding	15	-	101642384	101651544
ENSMUSG00000044986	Tst	protein_coding	15	-	78283756	78290107
ENSMUSG00000071711	Mpst	protein_coding	15	+	78290616	78298213
ENSMUSG00000056605	Krt72	protein_coding	15	-	101684607	101694895
ENSMUSG00000063661	Krt73	protein_coding	15	-	101701743	101710781
ENSMUSG00000064201	Krt2	protein_coding	15	-	101719124	101726604
ENSMUSG00000046834	Krt1	protein_coding	15	-	101753861	101759229
ENSMUSG00000067594	Krt77	protein_coding	15	-	101767166	101778140
ENSMUSG00000075402	Krt76	protein_coding	15	-	101792786	101801355
ENSMUSG00002076101	Gm55167	miRNA	15	+	101796832	101796942
ENSMUSG00000116194	Gm49434	unprocessed_pseudogene	15	-	101815359	101818584
ENSMUSG00000059668	Krt4	protein_coding	15	-	101826970	101833170
ENSMUSG00000061397	Krt79	protein_coding	15	-	101837767	101848759
ENSMUSG00000050463	Krt78	protein_coding	15	-	101854436	101862722
ENSMUSG00000049382	Krt8	protein_coding	15	-	101905133	101912917
ENSMUSG00000116010	Gm36026	lncRNA	15	+	101912647	101917877
ENSMUSG00000023043	Krt18	protein_coding	15	+	101936615	101940462
ENSMUSG00000058655	Eif4b	protein_coding	15	+	101982208	102005608
ENSMUSG00000037003	Tns2	protein_coding	15	+	102008848	102024836
ENSMUSG00000036966	Spryd3	protein_coding	15	-	102024963	102044669
ENSMUSG00000023046	Igfbp6	protein_coding	15	+	102052797	102057946
