Gene	Name	Type	Chr	Strand	Start	End
ENSG05220044909	ENSG05220044909	lncRNA	17	-	82745586	82748267
ENSG05220044910	FN3K	protein_coding	17	+	83610119	83625854
ENSG05220044911	HEXD	protein_coding	17	+	83287248	83311569
ENSG05220044912	ENSG05220044912	lncRNA	17	+	83793441	83793944
ENSG05220044913	ZNF750	protein_coding	17	-	83704197	83714778
ENSG05220044914	GCGR	protein_coding	17	+	82671298	82681173
ENSG05220044915	TEX19	protein_coding	17	+	83228349	83232937
ENSG05220044916	PYCR1	protein_coding	17	-	82799543	82809571
ENSG05220044820	ENSG05220044820	TEC	17	-	84155239	84158898
ENSG05220044827	ENSG05220044827	lncRNA	17	+	84158482	84245353
ENSG05220044844	CYBC1	protein_coding	17	-	83311510	83319753
ENSG05220044876	CCDC57	protein_coding	17	-	82968617	83080754
ENSG05220044892	RAB40B	protein_coding	17	-	83529323	83573130
ENSG05220030618	CNTD1	protein_coding	17	+	43655940	43668726
ENSG05220030619	RAB5C	protein_coding	17	-	42981482	43011529
ENSG05220030620	TMEM106A	protein_coding	17	+	44070613	44078810
ENSG05220030621	EZH1	protein_coding	17	-	43557412	43602189
ENSG05220030622	NBR2	lncRNA	17	+	43984183	44012426
ENSG05220030623	ENSG05220030623	lncRNA	17	-	43540324	43556603
ENSG05220030624	ACLY	protein_coding	17	-	42723421	42787053
ENSG05220030625	ENSG05220030625	lncRNA	17	-	44007121	44029794
ENSG05220030626	BECN1	protein_coding	17	-	43667273	43690489
ENSG05220030627	TUBG2	protein_coding	17	+	43516421	43524145
ENSG05220030628	FKBP10	protein_coding	17	+	42669240	42679770
ENSG05220030629	HMGN2P15	processed_pseudogene	17	-	43610670	43610939
ENSG05220030630	KAT2A	protein_coding	17	-	42969613	42977870
ENSG05220030631	HAP1	protein_coding	17	-	42574189	42591169
ENSG05220030632	MIR6781	miRNA	17	-	43681019	43681082
ENSG05220030633	PSMC3IP	protein_coding	17	-	43429498	43434985
ENSG05220030634	MLX	protein_coding	17	+	43424260	43430427
ENSG05220030635	RNA5SP442	rRNA_pseudogene	17	+	42574601	42574707
ENSG05220030636	PTP4A2P1	processed_pseudogene	17	+	43390719	43391196
ENSG05220030637	ENSG05220030637	transcribed_unprocessed_pseudogene	17	+	43989970	43990032
ENSG05220030638	PLEKHH3	protein_coding	17	-	43525053	43534132
ENSG05220030639	ZNF385C	protein_coding	17	-	42882106	42954984
ENSG05220030640	RND2	protein_coding	17	+	43883786	43890596
ENSG05220030641	BRCA1	protein_coding	17	-	43902857	44029002
ENSG05220030642	ENSG05220030642	lncRNA	17	-	43127003	43129169
ENSG05220030643	NBR1	protein_coding	17	+	44029238	44070467
ENSG05220030644	ENSG05220030644	snoRNA	17	-	43797718	43797845
ENSG05220030645	CCR10	protein_coding	17	-	43536026	43541054
ENSG05220030646	ENSG05220030646	lncRNA	17	-	43608429	43608857
ENSG05220030647	RPL27	protein_coding	17	+	43855556	43860248
ENSG05220030648	HSPB9	protein_coding	17	+	42979307	42979855
ENSG05220030649	ENSG05220030649	lncRNA	17	-	42705069	42707998
ENSG05220030650	ENSG05220030650	processed_pseudogene	17	+	43571437	43571781
ENSG05220030651	IFI35	protein_coding	17	+	43864028	43871742
ENSG05220030652	NAGLU	protein_coding	17	+	43393428	43401636
ENSG05220030653	GAST	protein_coding	17	+	42568780	42572417
ENSG05220030654	RNU7-97P	snRNA	17	-	43297418	43297479
ENSG05220030655	HSD17B1	protein_coding	17	+	43410111	43412403
ENSG05220030656	ENSG05220030656	lncRNA	17	+	42724085	42724240
ENSG05220030657	CAVIN1	protein_coding	17	-	43259715	43280533
ENSG05220030658	DHX58	protein_coding	17	-	42957908	42969216
ENSG05220030659	HCRT	protein_coding	17	-	43040552	43041944
ENSG05220030660	KLHL11	protein_coding	17	-	42705069	42721974
ENSG05220030661	MIR548AT	miRNA	17	+	43351962	43352019
ENSG05220030662	ENSG05220030662	TEC	17	+	43455790	43456324
ENSG05220030664	LINC00671	lncRNA	17	-	43731814	43755847
ENSG05220030665	TUBG1	protein_coding	17	+	43466786	43472383
ENSG05220030666	ATP6V0A1	protein_coding	17	+	43316042	43379769
ENSG05220030667	ENSG05220030667	lncRNA	17	+	43125073	43126293
ENSG05220030668	ENSG05220030668	lncRNA	17	+	43366971	43368706
ENSG05220030669	STAT5B	protein_coding	17	-	43055661	43133194
ENSG05220030670	RAMP2-AS1	lncRNA	17	-	43611054	43618398
ENSG05220030671	NKIRAS2	protein_coding	17	+	42867913	42882174
ENSG05220030672	ENSG05220030672	processed_pseudogene	17	-	44028637	44028834
ENSG05220030673	ODAD4	protein_coding	17	+	42787128	42823000
ENSG05220030674	MIR6780A	miRNA	17	-	43565221	43565288
ENSG05220030675	RETREG3	protein_coding	17	-	43436678	43467768
ENSG05220030676	EIF1	protein_coding	17	+	42545340	42549123
ENSG05220030677	GHDC	protein_coding	17	-	43045273	43051006
ENSG05220030678	AARSD1	protein_coding	17	-	43807669	43821639
ENSG05220030679	STAT3	protein_coding	17	-	43169811	43244750
ENSG05220030680	WNK4	protein_coding	17	+	43637750	43654206
ENSG05220030681	PSME3	protein_coding	17	+	43681524	43700899
ENSG05220030682	STAT5A	protein_coding	17	+	43144034	43168430
ENSG05220030683	KCNH4	protein_coding	17	-	43013376	43037630
ENSG05220030684	DNAJC7	protein_coding	17	-	42832917	42877907
ENSG05220030685	ENSG05220030685	TEC	17	+	43090324	43091961
ENSG05220030686	ENSG05220030686	transcribed_processed_pseudogene	17	+	44003705	44004004
ENSG05220030687	COA3	protein_coding	17	-	43652287	43655844
ENSG05220030688	ENSG05220030688	lncRNA	17	-	43128555	43132058
ENSG05220030689	ATP5MGP7	processed_pseudogene	17	+	43504970	43505279
ENSG05220030690	ENSG05220030690	lncRNA	17	+	43434979	43435520
ENSG05220030691	NT5C3B	protein_coding	17	-	42681614	42692816
ENSG05220030692	RAMP2	protein_coding	17	+	43615587	43620182
ENSG05220030693	PTGES3L	protein_coding	17	-	43825113	43837705
ENSG05220030694	ENSG05220030694	lncRNA	17	+	43537100	43539157
ENSG05220030695	RPL21P4	processed_pseudogene	17	+	43937882	43938360
ENSG05220030696	RAB5C-AS1	lncRNA	17	+	43011085	43012457
ENSG05220030697	VPS25	protein_coding	17	+	43630589	43636739
ENSG05220030698	AOC4P	transcribed_unprocessed_pseudogene	17	+	43723066	43731513
ENSG05220030699	MIR5010	miRNA	17	+	43371375	43371494
ENSG05220030700	CNTNAP1	protein_coding	17	+	43539668	43557130
ENSG05220030701	JUP	protein_coding	17	-	42611148	42643464
ENSG05220030702	BRCA1P1	unprocessed_pseudogene	17	-	44026927	44027006
ENSG05220030703	HSD17B1-AS1	lncRNA	17	-	43409625	43411937
ENSG05220030704	VAT1	protein_coding	17	-	43871891	43883678
ENSG05220030705	AOC2	protein_coding	17	+	43701719	43707847
ENSG05220030706	ENSG05220030706	lncRNA	17	+	43353056	43353738
ENSG05220030707	P3H4	protein_coding	17	-	42658489	42669164
ENSG05220030708	CNP	protein_coding	17	+	42823260	42834237
ENSG05220030709	C17orf113	protein_coding	17	-	42894755	42907113
ENSG05220030710	G6PC1	protein_coding	17	+	43757940	43771581
ENSG05220030711	HMGB3P27	processed_pseudogene	17	+	43505314	43505874
ENSG05220030712	RUNDC1	protein_coding	17	+	43837837	43850969
ENSG05220030713	HSD17B1P1	unprocessed_pseudogene	17	+	43403952	43405895
ENSG05220030714	RNU6-287P	snRNA	17	-	43748481	43748578
ENSG05220030715	AOC3	protein_coding	17	+	43708324	43715270
ENSG05220030716	KLHL10	protein_coding	17	+	42692241	42704935
ENSG05220030717	COASY	protein_coding	17	+	43418655	43423465
ENSG05220030663	RN7SL399P	misc_RNA	17	-	42586646	42586923
ENSG05220014821	ENSG05220014821	lncRNA	17	+	51263426	51264876
ENSG05220014822	ENSG05220014822	TEC	17	+	51589274	51591426
ENSG05220014823	ENSG05220014823	lncRNA	17	+	51066925	51082971
ENSG05220014824	SAMD14	protein_coding	17	-	50977142	50997267
ENSG05220014825	H1-9P	transcribed_unitary_pseudogene	17	-	51038500	51048239
ENSG05220014826	ANKRD40CL	protein_coding	17	-	51628183	51634711
ENSG05220014827	CACNA1G	protein_coding	17	+	51427851	51494639
ENSG05220014828	ENSG05220014828	lncRNA	17	-	50967802	50969018
ENSG05220014829	SPATA20	protein_coding	17	+	51410191	51422988
ENSG05220014830	WFIKKN2	protein_coding	17	+	51701792	51709488
ENSG05220014831	MIR6165	miRNA	17	+	50373836	50373919
ENSG05220014832	ENSG05220014832	lncRNA	17	-	51030591	51032384
ENSG05220014833	ENSG05220014833	lncRNA	17	+	52199910	52201321
ENSG05220014834	ENSG05220014834	lncRNA	17	-	51494197	51499105
ENSG05220014835	ENSG05220014835	lncRNA	17	-	50368671	50437197
ENSG05220014836	SRP14P3	processed_pseudogene	17	+	50658447	50658773
ENSG05220014837	COL1A1	protein_coding	17	-	51051162	51068681
ENSG05220014838	CACNA1G-AS1	lncRNA	17	-	51423343	51429244
ENSG05220014839	PPP1R9B	protein_coding	17	-	51000814	51017737
ENSG05220014840	RNU6-1313P	snRNA	17	-	50829218	50829319
ENSG05220014841	ENSG05220014841	lncRNA	17	+	50571434	50583160
ENSG05220014842	ENSG05220014842	lncRNA	17	+	52202492	52203471
ENSG05220014843	NME2	protein_coding	17	+	52032747	52039047
ENSG05220014844	ENSG05220014844	lncRNA	17	+	50709011	50711937
ENSG05220014845	NXPH3	protein_coding	17	+	50439004	50446960
ENSG05220014846	UTP18	protein_coding	17	+	52127774	52165163
ENSG05220014847	CA10	protein_coding	17	-	52497937	53027741
ENSG05220032700	ENSG05220032700	lncRNA	17	+	39612443	39614540
ENSG05220032707	SRCIN1	protein_coding	17	-	39393092	39469027
ENSG05220014848	ENSG05220014848	lncRNA	17	-	51430339	51430919
ENSG05220014849	TOB1	protein_coding	17	-	51729361	51735122
ENSG05220014850	ITGA3	protein_coding	17	+	50921433	50957585
ENSG05220032712	MIR4727	miRNA	17	+	39688921	39688975
ENSG05220032719	PCGF2	protein_coding	17	-	39596983	39612900
ENSG05220032730	STAC2	protein_coding	17	-	40074418	40089823
ENSG05220032731	MIR4734	miRNA	17	-	39565345	39565414
ENSG05220014851	ANKRD40	protein_coding	17	-	51560394	51575123
ENSG05220032734	SNORA21	snoRNA	17	-	39715914	39716045
ENSG05220032735	NR1D1	protein_coding	17	-	40956678	40964476
ENSG05220014852	MTCO1P40	processed_pseudogene	17	+	53980967	53981591
ENSG05220014853	RPL7P48	processed_pseudogene	17	-	52369693	52370438
ENSG05220032737	RNU6-233P	snRNA	17	-	40409683	40409823
ENSG05220032738	ENSG05220032738	lncRNA	17	-	39781877	39784845
ENSG05220032739	LRRC37A11P	transcribed_unprocessed_pseudogene	17	+	39891121	39917059
ENSG05220014854	LUC7L3	protein_coding	17	+	51586764	51623382
ENSG05220032767	IKZF3	protein_coding	17	-	40621281	40728035
ENSG05220032778	ENSG05220032778	lncRNA	17	+	39565535	39567832
ENSG05220014855	XYLT2	protein_coding	17	+	51213470	51230120
ENSG05220032786	GRB7	protein_coding	17	+	40601489	40610854
ENSG05220014856	ENSG05220014856	lncRNA	17	-	50407806	50441095
ENSG05220014857	ENSG05220014857	lncRNA	17	-	52116811	52118980
ENSG05220014858	EPN3	protein_coding	17	+	51399854	51410883
ENSG05220032801	CDC6	protein_coding	17	+	41151374	41168161
ENSG05220032810	CASC3	protein_coding	17	+	41004202	41036050
ENSG05220014859	LINC02071	lncRNA	17	-	52179834	52202396
ENSG05220032827	ENSG05220032827	lncRNA	17	-	39566563	39569346
ENSG05220032831	PIP4K2B	protein_coding	17	-	39628767	39663211
ENSG05220014860	ACSF2	protein_coding	17	+	51293150	51341845
ENSG05220032847	CSF3	protein_coding	17	+	40879236	40881689
ENSG05220032857	ENSG05220032857	transcribed_processed_pseudogene	17	+	40102358	40114740
ENSG05220032864	ENSG05220032864	lncRNA	17	+	40483182	40486339
ENSG05220032867	LRRC3C	protein_coding	17	+	40791446	40808715
ENSG05220014861	ENSG05220014861	lncRNA	17	+	50777532	50796068
ENSG05220032876	STARD3	protein_coding	17	+	40500660	40527766
ENSG05220014862	MRPL27	protein_coding	17	-	51234842	51240192
ENSG05220014863	ENSG05220014863	TEC	17	-	52629017	52631154
ENSG05220014864	KAT7	protein_coding	17	+	50651738	50698127
ENSG05220032894	PSMB3	protein_coding	17	+	39615825	39627303
ENSG05220014865	ENSG05220014865	processed_pseudogene	17	+	50802272	50802969
ENSG05220014866	TMEM92-AS1	lncRNA	17	-	51148655	51154932
ENSG05220014867	FAM117A	protein_coding	17	-	50573432	50652270
ENSG05220032903	SOCS7	protein_coding	17	+	39214750	39268637
ENSG05220032908	ENSG05220032908	unprocessed_pseudogene	17	+	39887226	39890586
ENSG05220032909	MIR6866	miRNA	17	+	41025815	41025883
ENSG05220032913	TCAP	protein_coding	17	+	40528914	40530119
ENSG05220014868	RSAD1	protein_coding	17	+	51345956	51353075
ENSG05220032920	MED1	protein_coding	17	-	40268198	40315179
ENSG05220014869	SPOP	protein_coding	17	-	50462011	50541274
ENSG05220032940	MED24	protein_coding	17	-	40882973	40925100
ENSG05220014870	LINC02876	lncRNA	17	+	53860735	53862875
ENSG05220014871	Y_RNA	misc_RNA	17	+	51563850	51563967
ENSG05220014872	ENSG05220014872	lncRNA	17	+	50697340	50699555
ENSG05220014873	NGFR	protein_coding	17	+	50358300	50378028
ENSG05220014874	DLX4	protein_coding	17	+	50832109	50838100
ENSG05220014875	RPL5P33	processed_pseudogene	17	+	51715084	51716404
ENSG05220014876	MRPS21P9	processed_pseudogene	17	-	51317179	51317724
ENSG05220014877	ENSG05220014877	lncRNA	17	-	51370510	51375426
ENSG05220014878	LINC02073	lncRNA	17	+	52203877	52388602
ENSG05220032966	ARHGAP23	protein_coding	17	+	39282324	39375417
ENSG05220014879	ENSG05220014879	lncRNA	17	-	51802340	51812063
ENSG05220014880	LINC01982	lncRNA	17	+	53258228	53403419
ENSG05220014881	ENSG05220014881	lncRNA	17	-	51079983	51082406
ENSG05220014882	ENSG05220014882	lncRNA	17	+	51648474	51659632
ENSG05220014883	ENSG05220014883	lncRNA	17	+	51560644	51562655
ENSG05220014884	ENSG05220014884	lncRNA	17	-	51025398	51028341
ENSG05220032977	ENSG05220032977	processed_pseudogene	17	-	39860158	39860459
ENSG05220014885	NME1	protein_coding	17	+	52020874	52029743
ENSG05220032979	GPR179	protein_coding	17	-	39187477	39206862
ENSG05220032983	GJD3	protein_coding	17	-	41224164	41228249
ENSG05220032985	MSL1	protein_coding	17	+	40985855	41000801
ENSG05220014886	ABCC3	protein_coding	17	+	51501942	51559449
ENSG05220032994	ENSG05220032994	lncRNA	17	+	40430484	40431128
ENSG05220032996	MIR4728	miRNA	17	+	40590055	40590121
ENSG05220061873	Y_RNA	misc_RNA	17	-	39094058	39094159
ENSG05220033003	RARA-AS1	lncRNA	17	-	41204379	41206648
ENSG05220033006	RARA	protein_coding	17	+	41172682	41221155
ENSG05220033009	ENSG05220033009	processed_pseudogene	17	-	40702939	40703094
ENSG05220014887	ENSG05220014887	TEC	17	-	52050482	52053694
ENSG05220033011	PNMT	protein_coding	17	+	40531546	40534040
ENSG05220014888	PDK2	protein_coding	17	+	50961834	50979254
ENSG05220033017	RAPGEFL1	protein_coding	17	+	41040889	41059526
ENSG05220014889	ENSG05220014889	lncRNA	17	-	51776986	51777581
ENSG05220033025	MIR6867	miRNA	17	+	41057473	41057539
ENSG05220014890	LINC02089	lncRNA	17	+	53737353	53774821
ENSG05220033026	ENSG05220033026	TEC	17	-	40977098	40979325
ENSG05220033027	ENSG05220033027	lncRNA	17	+	40037167	40041380
ENSG05220014891	MBTD1	protein_coding	17	-	52044724	52127391
ENSG05220033028	CWC25	protein_coding	17	-	39663526	39688438
ENSG05220014892	ENSG05220014892	lncRNA	17	-	54151978	55241125
ENSG05220033035	LASP1	protein_coding	17	+	39732909	39784846
ENSG05220014893	SGCA	protein_coding	17	+	51031282	51042985
ENSG05220033037	SNORA21B	snoRNA	17	-	39714575	39714710
ENSG05220033039	RPL19	protein_coding	17	+	40064160	40068717
ENSG05220014894	ENSG05220014894	lncRNA	17	+	50750708	50764020
ENSG05220014895	LRRC59	protein_coding	17	-	51242044	51264511
ENSG05220014896	ENSG05220014896	TEC	17	-	50357230	50360807
ENSG05220014897	ENSG05220014897	lncRNA	17	+	50860037	50879976
ENSG05220014898	ENSG05220014898	lncRNA	17	-	51392664	51405894
ENSG05220014899	ENSG05220014899	TEC	17	-	51229949	51232217
ENSG05220014900	ENSG05220014900	lncRNA	17	+	51811454	51816086
ENSG05220033042	ENSG05220033042	lncRNA	17	+	40791456	40803318
ENSG05220014901	DLX3	protein_coding	17	-	50853145	50858364
ENSG05220014902	Y_RNA	misc_RNA	17	-	51253131	51253232
ENSG05220033044	PLXDC1	protein_coding	17	-	39927167	40018266
ENSG05220014903	EME1	protein_coding	17	+	51240205	51248468
ENSG05220014904	ENSG05220014904	processed_pseudogene	17	-	51664503	51664788
ENSG05220014905	TAC4	protein_coding	17	-	50701410	50711117
ENSG05220033048	C17orf98	protein_coding	17	-	39698166	39704496
ENSG05220033049	RNA5SP440	rRNA_pseudogene	17	-	39594887	39595005
ENSG05220033050	ENSG05220033050	lncRNA	17	-	40876099	40878580
ENSG05220033051	ENSG05220033051	lncRNA	17	-	39766787	39767683
ENSG05220014906	CHAD	protein_coding	17	-	51331492	51335906
ENSG05220014907	PICART1	lncRNA	17	-	50915814	50921204
ENSG05220033052	CDK12	protein_coding	17	+	40325392	40428472
ENSG05220014908	MIR8059	miRNA	17	+	51635803	51635883
ENSG05220014909	ENSG05220014909	lncRNA	17	+	51342819	51345487
ENSG05220014910	TOB1-AS1	lncRNA	17	+	51733823	51778123
ENSG05220014911	SUMO2P7	processed_pseudogene	17	+	51102914	51103198
ENSG05220014912	ENSG05220014912	lncRNA	17	+	51909797	51952814
ENSG05220014913	ENSG05220014913	lncRNA	17	+	51002663	51013235
ENSG05220014914	TMEM92	protein_coding	17	+	51138488	51148563
ENSG05220033054	RNU6-866P	snRNA	17	-	39618363	39618484
ENSG05220014915	ENSG05220014915	lncRNA	17	+	50961162	50961744
ENSG05220014916	SLC35B1	protein_coding	17	-	50564035	50572114
ENSG05220033058	THRA	protein_coding	17	+	40922175	40957752
ENSG05220033060	ENSG05220033060	lncRNA	17	-	39867086	39876866
ENSG05220033065	WIPF2	protein_coding	17	+	41083198	41147631
ENSG05220014917	ENSG05220014917	lncRNA	17	-	50965558	50965997
ENSG05220033071	ENSG05220033071	TEC	17	+	40028950	40031726
ENSG05220014918	SPAG9	protein_coding	17	-	51829515	51988191
ENSG05220033072	ARL5C	protein_coding	17	-	40020766	40031361
ENSG05220033074	MIR6884	miRNA	17	-	40890217	40890294
ENSG05220033075	MIR6779	miRNA	17	+	39778055	39778118
ENSG05220033076	MIR4726	miRNA	17	+	39582776	39582833
ENSG05220033078	ERBB2	protein_coding	17	+	40551480	40593986
ENSG05220014919	MYCBPAP	protein_coding	17	+	51375482	51398673
ENSG05220033080	ENSG05220033080	processed_pseudogene	17	+	39718365	39718721
ENSG05220033082	MIEN1	protein_coding	17	-	40592056	40594092
ENSG05220014920	ENSG05220014920	lncRNA	17	-	51707192	51708761
ENSG05220033086	FBXL20	protein_coding	17	-	40116582	40266435
ENSG05220033088	CACNB1	protein_coding	17	-	40037330	40061580
ENSG05220033092	GSDMB	protein_coding	17	-	40768318	40783571
ENSG05220033097	ZPBP2	protein_coding	17	+	40731925	40741619
ENSG05220033098	MRPL45	protein_coding	17	+	39160002	39186123
ENSG05220033099	KRT8P34	processed_pseudogene	17	-	40698607	40699650
ENSG05220033100	RDM1P5	transcribed_processed_pseudogene	17	+	39920873	39977043
ENSG05220033101	ENSG05220033101	lncRNA	17	+	40265704	40270146
ENSG05220033102	ORMDL3	protein_coding	17	-	40784755	40791315
ENSG05220033103	ENSG05220033103	TEC	17	-	41211561	41214051
ENSG05220033104	ENSG05220033104	lncRNA	17	+	39950830	39955792
ENSG05220033105	PSMD3	protein_coding	17	+	40844670	40861847
ENSG05220033106	FBXO47	protein_coding	17	-	39799563	39831257
ENSG05220033107	PPP1R1B	protein_coding	17	+	40490310	40500196
ENSG05220033108	ENSG05220033108	lncRNA	17	+	39464126	39465778
ENSG05220033109	SNORD124	snoRNA	17	-	40891428	40891531
ENSG05220033110	MLLT6	protein_coding	17	+	39568358	39592880
ENSG05220033111	ENSG05220033111	lncRNA	17	-	41181206	41182184
ENSG05220033112	EPOP	protein_coding	17	-	39534773	39538027
ENSG05220033113	CISD3	protein_coding	17	+	39593426	39598690
ENSG05220033114	GSDMA	protein_coding	17	+	40816990	40841632
ENSG05220033115	LINC00672	protein_coding	17	+	39788252	39792466
ENSG05220033116	PGAP3	protein_coding	17	-	40534687	40560357
ENSG05220033117	ENSG05220033117	processed_pseudogene	17	-	39897770	39897886
ENSG05220033118	LINC02079	lncRNA	17	-	39890559	39890954
ENSG05220033119	ENSG05220033119	lncRNA	17	+	41224167	41228205
ENSG05220033120	ENSG05220033120	TEC	17	-	39590918	39591283
ENSG05220033121	RPL23	protein_coding	17	-	39710917	39716815
ENSG05220033122	NEUROD2	protein_coding	17	-	40467102	40473342
ENSG05220033123	ENSG05220033123	lncRNA	17	-	39313429	39315479
ENSG05220033124	ENSG05220033124	lncRNA	17	-	39578413	39583357
ENSG05220040286	VN1R71P	processed_pseudogene	17	+	27998041	27998863
ENSG05220040288	VTN	protein_coding	17	-	29309135	29314943
ENSG05220040290	ENSG05220040290	lncRNA	17	+	29315108	29315414
ENSG05220040291	ENSG05220040291	processed_pseudogene	17	-	28617363	28617466
ENSG05220040292	MTND1P15	transcribed_unprocessed_pseudogene	17	+	23212944	23213892
ENSG05220040295	ENSG05220040295	lncRNA	17	+	29550686	29552454
ENSG05220040296	CPDP1	processed_pseudogene	17	-	28619274	28619556
ENSG05220040297	GTF2IP6	unprocessed_pseudogene	17	-	27960126	27988527
ENSG05220040298	MTCO3P13	unprocessed_pseudogene	17	+	23218818	23219598
ENSG05220040299	ENSG05220040299	lncRNA	17	-	23364888	23380810
ENSG05220040300	ENSG05220040300	unprocessed_pseudogene	17	+	23220372	23220728
ENSG05220040301	ENSG05220040301	unprocessed_pseudogene	17	+	23219669	23220003
ENSG05220040304	LGALS9	protein_coding	17	+	28571272	28591030
ENSG05220040311	ENSG05220040311	unprocessed_pseudogene	17	-	29385919	29387419
ENSG05220040312	ENSG05220040312	unprocessed_pseudogene	17	-	29216504	29217563
ENSG05220040313	MTATP6P3	unprocessed_pseudogene	17	+	23218140	23218815
ENSG05220040319	TMEM199	protein_coding	17	+	29299491	29305534
ENSG05220040325	ITM2BP1	processed_pseudogene	17	-	28554062	28554725
